"export-plot data (NetLogo 7.0.0)"
"frisbee.nlogox"
"12/08/2025 17:58:58:371 -0500"

"MODEL SETTINGS"
"run-speed-variance","walk-speed-variance","run-speed","line-spacing","disc-speed","walk-speed","num-per-line","max-throws"
"0","0","1.5","5","1.7","0.5","8","10000"

"""Player Lines"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","12000","0","14","true","""Line 1""","true","5"

"pen name","pen down?","mode","interval","color","x"
"""Line 1""","true","0","1","102","10001"
"""Line 2""","true","0","1","12","10001"
"""Line 3""","true","0","1","19","10001"
"""Line 4""","true","0","1","108","10001"
"""Throw-Dif""","true","0","1","45","10001"

"""Line 1""",,,,"""Line 2""",,,,"""Line 3""",,,,"""Line 4""",,,,"""Throw-Dif"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"290","8","102","true","290","5","12","true","290","11","19","true","290","8","108","true","290","4","45","true"
"291","8","102","true","291","5","12","true","291","11","19","true","291","8","108","true","291","3","45","true"
"292","8","102","true","292","5","12","true","292","11","19","true","292","8","108","true","292","4","45","true"
"293","8","102","true","293","5","12","true","293","11","19","true","293","8","108","true","293","3","45","true"
"294","8","102","true","294","5","12","true","294","11","19","true","294","8","108","true","294","4","45","true"
"295","8","102","true","295","5","12","true","295","11","19","true","295","8","108","true","295","3","45","true"
"296","8","102","true","296","5","12","true","296","12","19","true","296","7","108","true","296","4","45","true"
"297","8","102","true","297","5","12","true","297","11","19","true","297","8","108","true","297","3","45","true"
"298","8","102","true","298","5","12","true","298","11","19","true","298","8","108","true","298","4","45","true"
"299","8","102","true","299","5","12","true","299","11","19","true","299","8","108","true","299","3","45","true"
"300","8","102","true","300","6","12","true","300","11","19","true","300","7","108","true","300","4","45","true"
"301","8","102","true","301","6","12","true","301","11","19","true","301","7","108","true","301","3","45","true"
"302","8","102","true","302","5","12","true","302","11","19","true","302","8","108","true","302","4","45","true"
"303","8","102","true","303","5","12","true","303","11","19","true","303","8","108","true","303","3","45","true"
"304","8","102","true","304","5","12","true","304","11","19","true","304","8","108","true","304","4","45","true"
"305","8","102","true","305","5","12","true","305","11","19","true","305","8","108","true","305","3","45","true"
"306","8","102","true","306","5","12","true","306","11","19","true","306","8","108","true","306","4","45","true"
"307","8","102","true","307","5","12","true","307","11","19","true","307","8","108","true","307","3","45","true"
"308","8","102","true","308","5","12","true","308","11","19","true","308","8","108","true","308","4","45","true"
"309","8","102","true","309","5","12","true","309","11","19","true","309","8","108","true","309","3","45","true"
"310","8","102","true","310","5","12","true","310","11","19","true","310","8","108","true","310","4","45","true"
"311","8","102","true","311","5","12","true","311","11","19","true","311","8","108","true","311","3","45","true"
"312","8","102","true","312","6","12","true","312","11","19","true","312","7","108","true","312","4","45","true"
"313","8","102","true","313","6","12","true","313","11","19","true","313","7","108","true","313","3","45","true"
"314","8","102","true","314","5","12","true","314","11","19","true","314","8","108","true","314","4","45","true"
"315","8","102","true","315","5","12","true","315","11","19","true","315","8","108","true","315","3","45","true"
"316","8","102","true","316","5","12","true","316","11","19","true","316","8","108","true","316","4","45","true"
"317","8","102","true","317","5","12","true","317","11","19","true","317","8","108","true","317","3","45","true"
"318","8","102","true","318","6","12","true","318","11","19","true","318","7","108","true","318","4","45","true"
"319","8","102","true","319","6","12","true","319","11","19","true","319","7","108","true","319","3","45","true"
"320","8","102","true","320","5","12","true","320","11","19","true","320","8","108","true","320","4","45","true"
"321","8","102","true","321","5","12","true","321","11","19","true","321","8","108","true","321","3","45","true"
"322","8","102","true","322","5","12","true","322","12","19","true","322","7","108","true","322","4","45","true"
"323","7","102","true","323","6","12","true","323","12","19","true","323","7","108","true","323","3","45","true"
"324","8","102","true","324","5","12","true","324","12","19","true","324","7","108","true","324","4","45","true"
"325","7","102","true","325","5","12","true","325","12","19","true","325","8","108","true","325","3","45","true"
"326","8","102","true","326","5","12","true","326","12","19","true","326","7","108","true","326","4","45","true"
"327","7","102","true","327","5","12","true","327","12","19","true","327","8","108","true","327","3","45","true"
"328","8","102","true","328","4","12","true","328","12","19","true","328","8","108","true","328","4","45","true"
"329","7","102","true","329","5","12","true","329","12","19","true","329","8","108","true","329","3","45","true"
"330","8","102","true","330","4","12","true","330","12","19","true","330","8","108","true","330","4","45","true"
"331","7","102","true","331","5","12","true","331","12","19","true","331","8","108","true","331","3","45","true"
"332","8","102","true","332","5","12","true","332","12","19","true","332","7","108","true","332","4","45","true"
"333","7","102","true","333","5","12","true","333","12","19","true","333","8","108","true","333","3","45","true"
"334","8","102","true","334","5","12","true","334","12","19","true","334","7","108","true","334","4","45","true"
"335","7","102","true","335","5","12","true","335","12","19","true","335","8","108","true","335","3","45","true"
"336","8","102","true","336","4","12","true","336","12","19","true","336","8","108","true","336","4","45","true"
"337","8","102","true","337","5","12","true","337","11","19","true","337","8","108","true","337","3","45","true"
"338","7","102","true","338","6","12","true","338","12","19","true","338","7","108","true","338","4","45","true"
"339","7","102","true","339","6","12","true","339","12","19","true","339","7","108","true","339","3","45","true"
"340","8","102","true","340","5","12","true","340","11","19","true","340","8","108","true","340","4","45","true"
"341","8","102","true","341","5","12","true","341","11","19","true","341","8","108","true","341","3","45","true"
"342","8","102","true","342","6","12","true","342","11","19","true","342","7","108","true","342","4","45","true"
"343","8","102","true","343","6","12","true","343","11","19","true","343","7","108","true","343","3","45","true"
"344","8","102","true","344","5","12","true","344","12","19","true","344","7","108","true","344","4","45","true"
"345","8","102","true","345","5","12","true","345","11","19","true","345","8","108","true","345","3","45","true"
"346","8","102","true","346","5","12","true","346","11","19","true","346","8","108","true","346","4","45","true"
"347","8","102","true","347","5","12","true","347","11","19","true","347","8","108","true","347","3","45","true"
"348","8","102","true","348","5","12","true","348","11","19","true","348","8","108","true","348","4","45","true"
"349","8","102","true","349","5","12","true","349","11","19","true","349","8","108","true","349","3","45","true"
"350","8","102","true","350","5","12","true","350","12","19","true","350","7","108","true","350","4","45","true"
"351","7","102","true","351","5","12","true","351","12","19","true","351","8","108","true","351","3","45","true"
"352","7","102","true","352","5","12","true","352","13","19","true","352","7","108","true","352","4","45","true"
"353","7","102","true","353","5","12","true","353","12","19","true","353","8","108","true","353","3","45","true"
"354","7","102","true","354","5","12","true","354","13","19","true","354","7","108","true","354","4","45","true"
"355","7","102","true","355","5","12","true","355","12","19","true","355","8","108","true","355","3","45","true"
"356","8","102","true","356","5","12","true","356","12","19","true","356","7","108","true","356","4","45","true"
"357","8","102","true","357","5","12","true","357","11","19","true","357","8","108","true","357","3","45","true"
"358","8","102","true","358","5","12","true","358","12","19","true","358","7","108","true","358","4","45","true"
"359","8","102","true","359","5","12","true","359","11","19","true","359","8","108","true","359","3","45","true"
"360","7","102","true","360","5","12","true","360","12","19","true","360","8","108","true","360","4","45","true"
"361","7","102","true","361","5","12","true","361","12","19","true","361","8","108","true","361","3","45","true"
"362","8","102","true","362","5","12","true","362","11","19","true","362","8","108","true","362","4","45","true"
"363","8","102","true","363","5","12","true","363","11","19","true","363","8","108","true","363","3","45","true"
"364","8","102","true","364","5","12","true","364","12","19","true","364","7","108","true","364","4","45","true"
"365","7","102","true","365","5","12","true","365","12","19","true","365","8","108","true","365","3","45","true"
"366","8","102","true","366","5","12","true","366","11","19","true","366","8","108","true","366","4","45","true"
"367","8","102","true","367","5","12","true","367","11","19","true","367","8","108","true","367","3","45","true"
"368","8","102","true","368","5","12","true","368","11","19","true","368","8","108","true","368","4","45","true"
"369","8","102","true","369","5","12","true","369","11","19","true","369","8","108","true","369","3","45","true"
"370","7","102","true","370","5","12","true","370","12","19","true","370","8","108","true","370","4","45","true"
"371","7","102","true","371","5","12","true","371","12","19","true","371","8","108","true","371","3","45","true"
"372","8","102","true","372","5","12","true","372","11","19","true","372","8","108","true","372","4","45","true"
"373","8","102","true","373","5","12","true","373","11","19","true","373","8","108","true","373","3","45","true"
"374","8","102","true","374","6","12","true","374","11","19","true","374","7","108","true","374","4","45","true"
"375","8","102","true","375","6","12","true","375","11","19","true","375","7","108","true","375","3","45","true"
"376","7","102","true","376","5","12","true","376","12","19","true","376","8","108","true","376","4","45","true"
"377","7","102","true","377","5","12","true","377","12","19","true","377","8","108","true","377","3","45","true"
"378","8","102","true","378","5","12","true","378","11","19","true","378","8","108","true","378","4","45","true"
"379","8","102","true","379","5","12","true","379","11","19","true","379","8","108","true","379","3","45","true"
"380","8","102","true","380","5","12","true","380","11","19","true","380","8","108","true","380","4","45","true"
"381","8","102","true","381","5","12","true","381","11","19","true","381","8","108","true","381","3","45","true"
"382","7","102","true","382","7","12","true","382","11","19","true","382","7","108","true","382","2","45","true"
"383","8","102","true","383","6","12","true","383","11","19","true","383","7","108","true","383","3","45","true"
"384","8","102","true","384","5","12","true","384","11","19","true","384","8","108","true","384","4","45","true"
"385","8","102","true","385","5","12","true","385","11","19","true","385","8","108","true","385","3","45","true"
"386","8","102","true","386","5","12","true","386","11","19","true","386","8","108","true","386","4","45","true"
"387","8","102","true","387","5","12","true","387","11","19","true","387","8","108","true","387","3","45","true"
"388","8","102","true","388","5","12","true","388","11","19","true","388","8","108","true","388","4","45","true"
"389","8","102","true","389","5","12","true","389","11","19","true","389","8","108","true","389","3","45","true"
"390","8","102","true","390","6","12","true","390","10","19","true","390","8","108","true","390","2","45","true"
"391","7","102","true","391","7","12","true","391","10","19","true","391","8","108","true","391","1","45","true"
"392","8","102","true","392","7","12","true","392","10","19","true","392","7","108","true","392","2","45","true"
"393","8","102","true","393","6","12","true","393","10","19","true","393","8","108","true","393","3","45","true"
"394","8","102","true","394","6","12","true","394","10","19","true","394","8","108","true","394","2","45","true"
"395","7","102","true","395","7","12","true","395","10","19","true","395","8","108","true","395","1","45","true"
"396","8","102","true","396","6","12","true","396","10","19","true","396","8","108","true","396","2","45","true"
"397","7","102","true","397","7","12","true","397","10","19","true","397","8","108","true","397","1","45","true"
"398","8","102","true","398","6","12","true","398","10","19","true","398","8","108","true","398","2","45","true"
"399","7","102","true","399","7","12","true","399","10","19","true","399","8","108","true","399","1","45","true"
"400","8","102","true","400","7","12","true","400","10","19","true","400","7","108","true","400","2","45","true"
"401","8","102","true","401","6","12","true","401","10","19","true","401","8","108","true","401","3","45","true"
"402","8","102","true","402","6","12","true","402","10","19","true","402","8","108","true","402","2","45","true"
"403","7","102","true","403","7","12","true","403","10","19","true","403","8","108","true","403","1","45","true"
